4.675446051234949323e+02
4.661782135250310830e+02
4.641333544913583751e+02
4.599210520060140652e+02
4.532687107957966077e+02
4.427985023578488040e+02
4.265039197949879508e+02
4.010984653107916529e+02
3.630376455649637819e+02
3.098817616388789702e+02
2.471110183279975558e+02
2.077036236702325596e+02
2.157578190464591614e+02
2.432971896471636342e+02
2.636393273926788652e+02
2.678727143406031246e+02
2.589318733577466674e+02
2.462744283471735685e+02
2.389735791465375314e+02
2.398844047248553295e+02
2.442634987425462043e+02
2.464236034404396491e+02
2.446796850472940719e+02
2.419379157124645872e+02
2.404553379731061966e+02
2.405518500677268889e+02
2.430633991207977544e+02
2.438167816465142721e+02
2.407346391757792787e+02
2.381245008878322267e+02
2.396610699802696729e+02
2.421936299460202235e+02
2.397001842203772526e+02
2.392564770037215283e+02
2.390390887932440194e+02
2.365682150542899933e+02
2.378263657464192988e+02
2.401088226096001961e+02
2.422392777122080076e+02
2.411739818814789373e+02
2.385300152748560549e+02
2.397419106535300841e+02
2.424582649963334120e+02
2.412624987538934533e+02
2.369882185658941012e+02
2.387537173352683908e+02
2.428335244821942922e+02
2.434308522896083673e+02
2.418788576715739396e+02
2.398024882507160669e+02
2.427128866528800302e+02
2.445804454840270807e+02
2.408191207405818943e+02
2.391350360531291983e+02
2.412373375058149350e+02
2.451137598666763608e+02
2.429113246599727916e+02
2.412843772084566467e+02
2.404260096555384791e+02
2.415707146945108832e+02
2.437793755757912777e+02
2.439290309283773013e+02
2.420127442538943399e+02
2.404115270228028294e+02
2.418610838594704546e+02
2.420171953581808566e+02
2.398422429929424879e+02
2.425832370413288004e+02
2.441583080606100111e+02
2.431468692234598450e+02
2.400179026771229474e+02
2.404612552828503738e+02
2.431788049570133694e+02
2.417104793965440876e+02
2.385656543181307256e+02
2.375903402399108586e+02
2.400672195325584823e+02
2.413302794841607124e+02
2.396403692003108006e+02
2.382177425641546620e+02
2.388708066037100934e+02
2.390906899637436425e+02
2.371090319117644469e+02
2.380618489582131190e+02
2.381950576915007218e+02
2.367795915599736816e+02
2.361052994384984345e+02
2.359397480033603927e+02
2.358230493607601375e+02
2.332629897597131787e+02
2.341393915840023396e+02
2.355838821554699507e+02
2.324337696355508172e+02
2.314558617246560743e+02
2.317791122530487939e+02
2.306494057360482088e+02
2.299894597570496444e+02
2.298943480887287762e+02
2.313997014538083477e+02
2.312701499500932130e+02
